类型,RemakeText,RemakeSpeaker,RemakeChar,RemakeScene,RemakeFunc,RemakeBlock,RemakeFuncType,Remake前驱,Remake后继,MatchType,MyVoiceId,MyCandidates,GtVoiceId,GtText,GtScene,GtFunc,GtBlock,Gt前驱,Gt后继
少匹配,はっはっはっ。やれるもんならやってみろ。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000170,はっはっはっ。やれるもんならやってみろ。,T0311,Function_5,Function_5_D07,,
少匹配,なに張り合ってるんだか……,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000171,なに張り合ってるんだか……,T0310,Function_5,Function_5_D32,,
少匹配,エステル、油断は禁物だよ。,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000172,エステル、油断は禁物だよ。,T0311,Function_5,Function_5_D07,,
少匹配,今日は最後に試験だってあるんだからね。,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000173,今日は最後に試験だってあるんだからね。,T0311,Function_5,Function_5_D07,,
少匹配,え゛。,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000174,え゛。,T0310,Function_5,Function_5_D32,,
少匹配,試験って、ナニ？,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000176,試験って、ナニ？,T0310,Function_5,Function_5_D32,,
少匹配,ま、まさか……覚えてないとか言わないよね？,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000177,ま、まさか……覚えてないとか言わないよね？,T0310,Function_5,Function_5_D32,,
少匹配,研修が身に付いているかどうか確認するためのテストだよ。,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000178,研修が身に付いているかどうか確認するためのテストだよ。,T0311,Function_5,Function_5_D07,,
少匹配,合格できなかったら補習だってシェラさんが言ってたじゃないか。,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000179,合格できなかったら補習だってシェラさんが言ってたじゃないか。,T0311,Function_5,Function_5_D07,,
少匹配,やっば～……カンペキに忘れてたわ……,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000180,やっば〜……カンペキに忘れてたわ……,T0310,Function_5,Function_5_D32,,
少匹配,そういえばシェラ姉がそんなこと言ってたような気も……,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000181,そういえばシェラ姉がそんなこと言ってたような気も……,T0311,Function_5,Function_5_D07,,
少匹配,まーでも、何とかなるって♪,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000182,まーでも、何とかなるって☆,T0311,Function_5,Function_5_D07,,
少匹配,はあ、君って子は……ノンキというか、そそっかしいというか。,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000183,はあ、君って子は……ノンキというか、そそっかしいというか。,T0310,Function_5,Function_5_D32,,
少匹配,まったくもって嘆かわしい。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000184,まったくもって嘆かわしい。,T0311,Function_5,Function_5_D07,,
少匹配,この楽天的な性格はいったい誰に似たもんだろうな。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000185,この楽天的な性格はいったい誰に似たもんだろうな。,T0311,Function_5,Function_5_D07,,
少匹配,し、失礼ね～。父さんほどじゃないってば！,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000186,し、失礼ね〜。父さんほどじゃないってば！,T0311,Function_5,Function_5_D07,,
少匹配,まったく、似たもの父娘だな。,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000187,まったく、似たもの父娘だな。,T0310,Function_5,Function_5_D32,,
少匹配,まあいいや。エステル、そろそろ町に行こう。,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000188,まあいいや。エステル、そろそろ町に行こう。,T0311,Function_5,Function_5_D07,,
少匹配,ギルドでシェラさんが待ってるよ。,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000189,ギルドでシェラさんが待ってるよ。,T0311,Function_5,Function_5_D07,,
少匹配,ん、わかった。シェラ姉を待たせると恐いもんね。,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000190,ん、わかった。シェラ姉を待たせると恐いもんね。,T0311,Function_5,Function_5_D07,,
少匹配,あ、そうだ父さん。,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000191,あ、そうだ父さん。,T0310,Function_5,Function_5_D32,,
少匹配,今夜の食事当番、あたしだけど何か食べたいものでもある？,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000192,今夜の食事当番、あたしだけど何か食べたいものでもある？,T0311,Function_5,Function_5_D07,,
少匹配,リクエスト、受け付けとくよ？,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000193,リクエスト、受け付けとくよ？,T0311,Function_5,Function_5_D07,,
少匹配,ふむ、食べたいものか……,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000194,ふむ、食べたいものか……,T0311,Function_5,Function_5_D07,,
少匹配,ルーアン風、魚の蒸し焼きバルサミコ酢風味なんてどうだ？,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000196,ルーアン風、魚の蒸し焼きバルサミコ酢風味なんてどうだ？,T0311,Function_5,Function_5_D07,,
少匹配,な、なにソレ？,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000197,な、なにソレ？,T0311,Function_5,Function_5_D07,,
少匹配,それはエステルにはちょっと無理だと思うけど……,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000198,それはエステルにはちょっと無理だと思うけど……,T0311,Function_5,Function_5_D07,,
少匹配,うむ、言ってみただけだ。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000199,うむ、言ってみただけだ。,T0311,Function_5,Function_5_D07,,
少匹配,いつもと同じ、魚のフライかオムレツでいいさ。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000200,いつもと同じ、魚のフライかオムレツでいいさ。,T0311,Function_5,Function_5_D07,,
少匹配,無理をしないで食えるものだけ作ってくれ。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000201,無理をしないで喰えるものだけ作ってくれ。,T0310,Function_5,Function_5_D32,,
少匹配,し、失礼なオヤジねぇ。反論できないのが悔しいけど……,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000202,し、失礼なオヤジねぇ。反論できないのが悔しいけど……,T0310,Function_5,Function_5_D32,,
少匹配,ああ、そのかわり頼みがある。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000203,ああ、そのかわり頼みがある。,T0311,Function_5,Function_5_D07,,
少匹配,雑貨屋で『リベール通信』というニュース誌を買ってきてくれ。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000204,雑貨屋で『リベール通信』というニュース誌を買ってきてくれ。,T0311,Function_5,Function_5_D07,,
少匹配,今日、最新号が入荷するはずだ。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000205,今日、最新号が入荷するはずだ。,T0311,Function_5,Function_5_D07,,
少匹配,わかった。雑貨屋で『リベール通信』ね。,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000206,わかった。雑貨屋で『リベール通信』ね。,T0310,Function_5,Function_5_D32,,
少匹配,残ったら小遣いにしていいぞ。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000207,残ったら小遣いにしていいぞ。,T0311,Function_5,Function_5_D07,,
少匹配,ただし、無駄遣いはするなよ？,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000208,ただし、無駄遣いはするなよ？,T0311,Function_5,Function_5_D07,,
少匹配,やった、ありがと！,0,001,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0010000209,やった、ありがと！,T0310,Function_5,Function_5_D32,,
少匹配,それじゃあ父さん、行ってくるよ。,1,002,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0020000210,それじゃあ父さん、行ってくるよ。,T0311,Function_5,Function_5_D07,,
少匹配,おお、しっかりやれよ。シェラザードによろしくな。,109,016,mp0041_01,EV_00_01_03,_entry,非TK,,,无候选,,,0160000211,おお、しっかりやれよ。シェラザードによろしくな。,T0311,Function_5,Function_5_D07,,
少匹配,ふふん、これが真の実力よ❤,0,001,mp0041_01,EV_00_26_01,_entry,非TK,,Loc_43:cond_false;Loc_44:jump,无候选,,,0010001148,ふふん、これが真の実力よ❤,T0311,Function_12,Function_12_2ABA,,loc_3738:switch;loc_3C0B:switch;loc_40E3:switch
少匹配,やー、色々あったけど今日はすごくいい一日だったなぁ。,0,001,mp0041_01,EV_00_26_01,_entry,非TK,,Loc_43:cond_false;Loc_44:jump,无候选,,,0010001149,やー、色々あったけど今日はすごくいい一日だったなぁ。,,,,,
少匹配,そうね……,2,003,mp0041_01,EV_01_00_01,_entry,非TK,,,无候选,,,0010101161|0030020019|0030021881|0030031296|0030130908|0060060391,そうね……|そうね……|そうね……|そうね……|そうね……|そうね……,T4121,Function_13,Function_13_941A,,loc_9868:cond_true;loc_98E5:jump;loc_9868:cond_false
少匹配,まあ、しっかり喰ってせいぜい気合いを入れるんだな。,109,016,mp0041_01,EV_00_01_03_EV_TU,_entry,非TK,,,无候选,,,0160000160,まあ、しっかり喰ってせいぜい気合いを入れるんだな。,T0311,Function_5,Function_5_D07,,
少匹配,とーさん遅いなぁ。,14,,mp0041_01,MayaEvent00_00_00,Loc_48,非TK,Loc_47:cond_false;Loc_47:next,Loc_49:cond_false;Loc_49:next,无候选,,,0010000002,とーさん遅いなぁ。,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,今日帰るってギルドから連絡があったのにぃ……,14,,mp0041_01,MayaEvent00_00_00,Loc_49,非TK,Loc_48:cond_false;Loc_48:next,Loc_50:cond_false;Loc_50:next,无候选,,,0010000003,今日帰るってギルドから連絡があったのにぃ……,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,シェラねぇは修行で王国一周旅行してるし……,14,,mp0041_01,MayaEvent00_00_00,Loc_50,非TK,Loc_49:cond_false;Loc_49:next,Loc_51:cond_false;Loc_51:next,无候选,,,0010000004,シェラねぇは修行で王国一周旅行してるし……,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,おーい、今帰ったぞ。,14,,mp0041_01,MayaEvent00_00_00,Loc_50,非TK,Loc_49:cond_false;Loc_49:next,Loc_51:cond_false;Loc_51:next,无候选,,,0160000006,おーい、今帰ったぞ。,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,おとーさん！,14,,mp0041_01,MayaEvent00_00_00,Loc_50,非TK,Loc_49:cond_false;Loc_49:next,Loc_51:cond_false;Loc_51:next,无候选,,,0010000007,おとーさん！,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,ただいま、エステル。待たせちまったようだな。,14,,mp0041_01,MayaEvent00_00_00,Loc_51,非TK,Loc_50:cond_false;Loc_50:next,Loc_52:cond_false;Loc_52:next,无候选,,,0160000008,ただいま、エステル。待たせちまったようだな。,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,いい子で留守番していたか？,14,,mp0041_01,MayaEvent00_00_00,Loc_52,非TK,Loc_51:cond_false;Loc_51:next,Loc_53:cond_false;Loc_53:next,无候选,,,0160000009,いい子で留守番していたか？,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,ん……,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0020000062,ん……,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,わ、ほんとにコハク色……,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0010000063,わ、ほんとにコハク色……,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,…………ここは…………,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0020000065,…………ここは…………,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,坊主、目を醒ましたか。,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0160000066,坊主、目を覚ましたか。,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,ここは俺の家だ。とりあえず安心していいぞ。,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0160000067,ここは俺の家だ。とりあえず安心していいぞ。,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,……どういうつもりです？,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0020000069,……どういうつもりです？,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,正気とは思えない……,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0020000071,正気とは思えない……,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,どうして……放っておいてくれなかったんだ。,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0020000072,どうして……放っておいてくれなかったんだ。,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,どうしてって言われてもなぁ。,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0160000073,どうしてって言われてもなぁ。,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,いわゆる、成り行きってヤツ？,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0160000074,いわゆる、成り行きってヤツ？,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,ふ、ふざけないで！,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0020000075,ふ、ふざけないで！,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,こらっ！,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0010000077,こらっ！,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,ケガ人のクセに大声出したりしないの！,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0010000078,ケガ人のクセに大声出したりしないの！,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,ケガにひびくでしょっ！,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0010000079,ケガにひびくでしょっ！,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,………………だれ？,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0020000081,………………だれ？,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,エステルよっ！,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0010000082,エステルよっ！,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,俺の娘だよ。,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0160000084,俺の娘だよ。,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
少匹配,お前さんと同じくらいの娘がいるって話しただろう？,14,,mp0041_01,MayaEvent00_00_00_01,Loc_62,非TK,Loc_61:cond_false;Loc_61:next,Loc_63:cond_false;Loc_63:next,无候选,,,0160000085,お前さんと同じくらいの娘がいるって話しただろう？,T0311,Function_14,Function_14_429A,,loc_5B7C:cond_true;loc_5B4E:cond_false
