RemakeVoiceText,Speaker,SpeakerChar,MyVoiceId,Candidates,MatchType,Source,SpeakerMatch
（うん……  言い逃れじゃなさそうだけど……）,1,002,0020031648,0020031648,唯一,script,对应
さっきから気になってたんだがこの奇妙な連中は何者なんだよ？,104,030,0300031649,0300031649,唯一,script,对应
まさか新入りじゃねえだろうな？,104,030,0300031650,0300031650,唯一,script,对应
残念ながら違うわね。,2,003,0030031651,0030031651,唯一,script,对应
あたしたちは遊撃士協会の者よ。,2,003,0030031652,0030031652,唯一,script,对应
はあ！？,104,030,0300031653,0300031653,唯一,script,对应
な、なんでこんな所に遊撃士がいやがるんだ！？,104,030,0300031654,0300031654,唯一,script,对应
ダメだこりゃ……ホントに忘れてるみたいね。,0,001,0010031655,0010031655,唯一,script,对应
ハッハッハッ。面白い展開になってきたねぇ。,3,004,0040031656,0040031656,唯一,script,对应
忘れていようといまいと逮捕することに変わりないわ。,2,003,0030031657,0030031657,唯一,script,对应
定期船強奪、人質監禁、身代金要求など諸々の容疑でね。,2,003,0030031658,0030031658,唯一,script,对应
定期船強奪……人質監禁、身代金要求だと！？,104,030,0300031659,0300031659,唯一,script,对应
キール！　ジョゼット！こ、こりゃあ何の冗談だっ！？,104,030,0300031660,0300031660,唯一,script,对应
ドルン兄ぃ……,106,009,0090031661,0090031661,唯一,script,对应
聞きたいのはこっちだよ……,105,029,0290031662,0290031662,唯一,script,对应
だが、兄貴のおかげで……チャンスができたぜ！,105,029,0290031663,0290031663,唯一,script,对应
ああっ！,0,001,0010031664,0010031664,唯一,script,对应
しまった！２度も同じ手に……,2,003,0030031665,0030031665,唯一,script,对应
お、おい……！,104,030,0300031666,0300031666,唯一,script,对应
キール兄！？,106,009,0090031667,0090031667,唯一,script,对应
話は後だっ！とにかくここを脱出するぞ！,105,029,0290031668,0290031668,唯一,script,对应
ごほごほ……,3,004,0040031669,0040031669,唯一,script,对应
け、煙がノドに……,3,004,0040031670,0040031670,唯一,script,对应
早く部屋から出ましょう！,1,002,0020031671,0020031671,唯一,script,对应
あいつら～。どこにいったの！？,0,001,0010031672,0010031672,唯一,script,对应
上だ……空賊艇で逃げるつもりだよ！,1,002,0020031673,0020031673,唯一,script,对应
あ……！,0,001,0010031674,0010031674,唯一,script,对应
ここまで追い詰めて取り逃すわけにはいかないわ！,2,003,0030031675,0030031675,唯一,script,对应
全力で追いかけるわよ！,2,003,0030031676,0030031676,唯一,script,对应
うん！！,0,001,0010031677,0010031677,唯一,script,对应
了解です！,1,002,0020031678,0020031678,唯一,script,对应
ごほごほ……た、助かった……,3,004,0040031679,0040031679,唯一,script,对应
ああ、なんたる悲劇！ボクのデリケートな鼻腔が……,3,004,0040031680,0040031680,唯一,script,对应
ほら、オリビエも！急がないと置いてくわよ！,0,001,0010031681,0010031681,唯一,script,对应
あわわ……ま、待ってくれたまえ！,3,004,0040031682,0040031682,唯一,script,对应
待ちな、てめえら！,10066,104,1040031687,1040031687,唯一,script,对应
ここから先には行かせねえ！,10067,105,1050031688,1050031688,唯一,script,对应
も、もう復活したの？,0,001,0010031689,0010031689,唯一,script,对应
なかなかタフな連中だね。,1,002,0020031690,0020031690,唯一,script,对应
ふん、どかぬと言うなら力づくで押し通るまでよ！,2,003,0030031691,0030031691,唯一,script,对应
おっと！ここから上には行かせねえ！,10611,125,1250031692,1250031692,唯一,script,对应
人質を連れてとっとと帰りな！,10612,,,,无候选,,
また現れたか……一度負けたのに懲りないヤツら。,0,001,0010031694,0010031694,唯一,script,对应
首領たちを逃がすために時間稼ぎをするつもりですか？,1,002,0020031695,0020031695,唯一,script,对应
ヘッ、兄貴たちには色々世話になったからな。,10612,,,,无候选,,
恩返しをさせてもらうぜ！,10611,125,1250031697,1250031697,唯一,script,对应
けっ、おいでなすったか……,10068,099,0990031698,0990031698,唯一,script,对应
勝とうなんて思うな！,10613,127,1270031699,1270031699,唯一,script,对应
兄貴たちが逃げるまでの間時間稼ぎができればいいんだ！,10613,127,1270031700,1270031700,唯一,script,对应
フッ、自らを盾にして主人のためにつくすか……,3,004,0040031701,0040031701,唯一,script,对应
愚かではあるがなかなか天晴な心意気だ。,3,004,0040031702,0040031702,唯一,script,对应
こちらも全力で応えるのが礼儀というものかしらね……,2,003,0030031703,0030031703,唯一,script,对应
いくわよ！,2,003,0030031704,0030031704,唯一,script,对应
えっ……,0,001,0010031705,0010031705,唯一,script,对应
これは……,1,002,0020031706,0020031706,唯一,script,对应
くそっ、まさか軍にここの場所を知られるとは！,105,029,0290031707,0290031707,唯一,script,对应
あの野郎、話が違うじゃないか！,105,029,0290031708,0290031708,唯一,script,对应
こ、こらっ！気安くボクに触るなよっ！,106,009,0090031709,0090031709,唯一,script,对应
おいおい……何がどうなってるんだぁ！？,104,030,0300031710,0300031710,唯一,script,对应
は～、あの人たちが空賊さんたちのボスですか。,123,028,0280031711,0280031711,唯一,script,对应
女の子もいるなんてなんかビックリですねぇ。,123,028,0280031712,0280031712,唯一,script,对应
無駄口叩いてないでとにかく撮りまくれっ！,122,027,0270031713,0270031713,唯一,script,对应
こんなスクープ、滅多にあるもんじゃねえ！,122,027,0270031714,0270031714,唯一,script,对应
そ、そりゃあもちろん！,122,027,0270031716,0270031716,唯一,script,对应
連れてきてくれてほんっとーに感謝してますよ！,122,027,0270031717,0270031717,唯一,script,对应
あっ、ついでですから大佐も撮らせてもらえませんかねぇ？,122,027,0270031718,0270031718,唯一,script,对应
ふむ……閣下、よろしいですか？,108,013,0130031719,0130031719,唯一,script,对应
勝手にするがいい。今回の作戦はおぬしの立案だ。,113,060,0600031720,0600031720,唯一,script,对应
正直、大した手並みだったぞ。,113,060,0600031721,0600031721,唯一,script,对应
いや、情報部のスタッフの分析が正確だったからです。,108,013,0130031722,0130031722,唯一,script,对应
それと、そこにいる諸君の協力のたまものでしょうね。,108,013,0130031723,0130031723,唯一,script,对应
なに……？,113,060,0600031724,0600031724,唯一,script,对应
えっと……まだ状況が掴めないんだけど。,0,001,0010031725,0010031725,唯一,script,对应
コレ、どうなっちゃってるの？,0,001,0010031726,0010031726,唯一,script,对应
お、お前たちは……,122,027,0270031727,0270031727,唯一,script,对应
わぁ、エステルちゃんたちだ！,123,028,0280031728,0280031728,唯一,script,对应
ゆ、遊撃士ども！？なぜ貴様らがここにいる！？,113,060,0600031729,0600031729,唯一,script,对应
念のため言っておくけどまた一足先に潜入していたの。,2,003,0030031730,0030031730,唯一,script,对应
このアジトもすでに制圧済みよ。,2,003,0030031731,0030031731,唯一,script,对应
逃げた空賊の首領たちをここまで追ってきたんですが……,1,002,0020031732,0020031732,唯一,script,对应
まさか王国軍の警備艇が来ているとは思いませんでした。,1,002,0020031733,0020031733,唯一,script,对应
ぐぬぬぬ……また出過ぎたマネをしおって。,113,060,0600031734,0600031734,唯一,script,对应
ぐぬぬぬ……また出過ぎたマネをしおって。,113,060,0600031734,0600031734,唯一,script,对应
お言葉ですが、閣下。,108,013,0130031735,0130031735,唯一,script,对应
彼らがいたから、我々の突入もここまで上手くいったのです。,108,013,0130031736,0130031736,唯一,script,对应
その功績は認めるべきかと。,108,013,0130031737,0130031737,唯一,script,对应
……くっ。,113,060,0600031738,0600031738,唯一,script,对应
まあよい。後の指揮はおぬしに任せる。,113,060,0600031739,0600031739,唯一,script,对应
わしは一足先に船に戻って空賊どもを締め上げてくるわ。,113,060,0600031740,0600031740,唯一,script,对应
承知しました。,108,013,0130031741,0130031741,唯一,script,对应
相変わらず頑固オヤジね～。,0,001,0010031742,0010031742,唯一,script,对应
悪い人ではないのだがね。いささか柔軟性には欠けるな。,108,013,0130031743,0130031743,唯一,script,对应
ところで、他の空賊たちと人質の方々はどこにいるのだね？,108,013,0130031744,0130031744,唯一,script,对应
他の手下たちはそこらで転がっているはずよ。,2,003,0030031745,0030031745,唯一,script,对应
人質たちには、監禁されていた部屋で待機してもらっているわ。,2,003,0030031746,0030031746,唯一,script,对应
そうか……,108,013,0130031747,0130031747,唯一,script,对应
いや、本当にご苦労だった。,108,013,0130031748,0130031748,唯一,script,对应
人質や積荷の移送を含め後のことは我々に任せて欲しい。,108,013,0130031749,0130031749,唯一,script,对应
行くぞ、カノーネ大尉。,108,013,0130031750,0130031750,唯一,script,对应
承知しましたわ。,114,061,0610031751,0610031751,唯一,script,对应
あ、ちょっと大佐！,122,027,0270031752,0270031752,唯一,script,对应
お前さんたちにもインタビューしたいんだが今回ばかりはあっちが優先だ。,122,027,0270031753,0270031753,唯一,script,对应
機会があれば、よろしく頼むぜ！,122,027,0270031754,0270031754,唯一,script,对应
まったね～！エステルちゃん、ヨシュア君。,123,028,0280031755,0280031755,唯一,script,对应
いやはや、美味しいところを根こそぎ持っていかれた気分だね。,3,004,0040031756,0040031756,唯一,script,对应
うーん、確かに……,0,001,0010031757,0010031757,唯一,script,对应
フフ、いいじゃないの。,2,003,0030031758,0030031758,唯一,script,对应
遊撃士の本分は縁の下の力持ちというもの。,2,003,0030031759,0030031759,唯一,script,对应
無用に目立っても仕方ないわ。,2,003,0030031760,0030031760,唯一,script,对应
